Subject,TimeStamp,Frame,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19,Data20,Data21,Data22,Data23,Data24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,0.8907502,63,0,0,2.478807,338.9262,339.9696,20.80958,356.3006,358.9185,1.950302,352.4226,0.2133705,3.957546,357.6491,358.8565,359.644,354.1525,7.461046,0.9152543,351.8238,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,0.9035736,64,0,0,2.558924,338.9733,339.7622,20.82808,356.212,358.9639,2.081439,352.1796,0.2162531,4.101592,357.4263,358.922,0.008433145,354.1525,7.272743,0.8894672,351.8112,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,0.9176297,65,0,0,2.640506,339.0216,339.5491,20.84581,356.1293,359.0047,2.214049,351.9403,0.2180375,4.251765,357.207,358.9835,0.3741265,354.1525,7.082202,0.8622717,351.815,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,0.9318033,66,0,0,2.958232,339.0179,339.3221,20.85595,355.6616,359.0315,2.382023,351.5066,359.8447,4.055246,357.0625,358.8022,0.1813845,354.1525,7.044891,0.6631662,351.6222,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,0.9468073,67,0,0,3.029446,338.9764,339.1888,20.86351,355.3551,358.9763,2.5651,351.1634,359.5495,3.926366,356.8721,358.4753,359.9138,354.1525,6.858053,0.3726763,351.3715,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,0.9595848,68,0,0,3.08783,338.9412,339.0536,20.87151,355.0803,358.9278,2.743289,350.8354,359.2901,3.83678,356.6773,358.1855,359.7279,354.1525,6.663426,0.1104258,351.1556,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,0.9734491,69,0,0,3.137725,338.9099,338.9168,20.87984,354.825,358.8834,2.918819,350.5167,359.0526,3.770854,356.4795,357.9182,359.5902,354.1525,6.463213,359.8649,350.9605,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,0.9873965,70,0,0,2.799617,338.8508,339.1589,20.88577,354.2542,358.444,2.823393,349.3517,358.5383,3.673746,355.6304,357.5956,359.3279,354.1525,5.71216,359.3258,350.7399,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.001561,71,0,0,2.489667,338.7955,339.3717,20.89204,353.731,358.0547,2.758326,348.1347,358.0682,3.590935,354.8071,357.2908,359.1031,354.1525,4.946327,358.8334,350.532,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.016851,72,0,0,2.190447,338.7431,339.5664,20.89853,353.2181,357.6932,2.712136,346.9435,357.6205,3.51705,353.9862,356.9954,358.9006,354.1525,4.19765,358.3648,350.3315,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.029291,73,0,0,1.926298,338.941,340.0811,20.90303,352.465,356.8524,2.337724,344.9699,356.8252,3.693273,352.8043,356.4538,358.4195,354.1525,3.604898,357.883,350.1955,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.043007,74,0,0,1.621785,339.3454,340.3267,20.72755,351.1549,355.8908,1.974628,343.2366,356.0922,3.823145,351.4822,356.0317,358.2156,354.1525,3.409771,357.5849,350.1072,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.057049,75,0,0,1.318089,339.7565,340.5441,20.55382,349.8515,354.9252,1.647334,341.6139,355.3806,3.934739,350.2051,355.6159,358.0336,354.1525,3.210926,357.2831,350.0142,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.070984,76,0,0,1.016139,340.1696,340.7414,20.38176,348.5662,353.9668,1.343481,340.0748,354.6889,4.034243,348.9683,355.207,357.8662,354.1525,3.009951,356.9793,349.9183,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.086194,77,0,0,0.5699056,340.4061,341.0856,20.3024,346.9571,352.8868,1.01695,338.3916,354.3872,4.103286,348.3322,354.3846,357.3182,354.1525,2.191224,356.4084,349.7057,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.099564,78,0,0,0.1243914,340.6504,341.4167,20.21874,345.3477,351.7983,0.7047666,336.7363,354.0722,4.169337,347.6595,353.562,356.8034,354.1525,1.398583,355.8351,349.5003,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.112712,79,0,0,359.4459,340.8953,341.6184,19.28201,343.7777,350.1662,0.2620879,334.7604,353.5487,3.993186,345.5132,352.8082,356.4185,354.1525,359.6689,355.0581,349.3115,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.126623,80,0,0,358.7487,341.1516,341.8194,18.28058,342.1736,348.4942,359.7959,332.7654,353.008,3.823691,343.3313,352.0405,356.0233,354.1525,357.9184,354.259,349.121,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.140546,81,0,0,358.1238,341.1982,341.9678,17.06447,340.3916,346.0495,359.2842,331.1952,352.4583,3.669487,340.7014,350.724,355.346,354.1525,355.8708,353.1488,348.84,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.156115,82,0,0,357.494,341.2419,342.1136,15.80303,338.5962,343.5659,358.7577,329.6036,351.8998,3.518343,338.0666,349.3663,354.6379,354.1525,353.8217,352.0073,348.5457,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.168611,83,0,0,356.8709,341.2835,342.2568,14.55305,336.8351,341.1524,358.2305,328.025,351.3432,3.36875,335.516,348.0211,353.9243,354.1525,351.8365,350.8757,348.2455,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.182126,84,0,0,356.318,341.1921,342.1997,13.50412,333.907,335.3098,356.5263,325.0344,348.0539,2.16777,332.5007,345.7794,352.7825,354.1525,348.981,348.0379,347.1899,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.196239,85,0,0,355.7599,341.1064,342.148,12.44639,331.0899,329.7913,354.7898,322.1948,344.7466,0.8775577,329.5567,343.5705,351.6324,354.1525,346.2203,345.2323,346.1029,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.210328,86,0,0,354.8582,340.9548,342.2362,11.00572,327.3094,316.9457,349.7901,318.5003,334.7309,356.4443,326.9076,339.6935,349.7619,354.1525,343.2329,341.6322,344.2011,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.225535,87,0,0,353.9619,340.8058,342.3284,9.587268,323.7296,305.6018,344.8542,315.0141,325.3296,351.8518,324.2904,335.9903,347.9153,354.1525,340.3556,338.1953,342.2935,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.238222,88,0,0,353.0572,340.66,342.4235,8.163776,320.2111,294.9587,339.8967,311.5945,316.2674,347.0875,321.6584,332.3353,346.0545,354.1525,337.501,334.8034,340.3489,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.252053,89,0,0,353.2121,340.5096,341.8352,6.434443,319.3521,288.2523,334.2359,310.2116,310.1183,342.4866,319.8715,326.5635,340.3613,354.1525,336.6664,332.6812,338.3697,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.265925,90,0,0,353.267,340.3582,341.2916,4.740783,318.0363,280.8669,328.8348,308.4766,303.7233,337.9893,317.9266,321.2054,334.9886,354.1525,335.4844,330.4142,336.4069,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.280046,91,0,0,352.659,340.4267,340.6455,3.435142,318.8186,276.7498,323.9257,307.0237,301.3614,335.5027,315.967,315.8193,330.5715,354.1525,334.4394,326.9516,333.1782,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.293945,92,0,0,352.0395,340.4971,339.9846,2.109436,319.099,271.5507,319.0651,305.3924,298.0135,332.8075,313.9462,310.6225,326.296,354.1525,333.2413,323.5737,330.0207,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.310046,93,0,0,350.3736,340.5033,339.1453,0.141783,319.813,268.9135,315.7043,305.0918,291.1265,329.2519,311.9604,304.0464,321.7621,354.1525,331.6261,319.5365,328.4708,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.321736,94,0,0,348.6553,340.5067,338.2838,358.1838,320.3288,265.4028,312.1425,304.5712,284.5436,325.6956,309.9317,297.7383,317.3159,354.1525,329.9969,315.5907,326.8763,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.335608,95,0,0,346.9526,340.5079,337.4311,356.2751,320.7415,261.5607,308.5355,303.9412,278.2379,322.2119,307.9073,291.7117,313.021,354.1525,328.3833,311.7833,325.28,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.349577,96,0,0,343.9963,340.5502,338.0168,354.0929,319.2981,258.5572,307.4454,304.1989,269.9327,318.8069,305.4936,284.1631,312.1353,354.1525,326.5085,304.5106,319.274,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.364858,97,0,0,341.0875,340.5913,338.5223,351.9464,318.0346,255.1853,305.7318,304.2634,262.1925,315.3718,303.1266,277.0334,310.5272,354.1525,324.696,297.9495,313.8455,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.377548,98,0,0,339.7543,340.6214,338.4763,349.5048,315.4123,253.2227,304.3965,302.8544,256.6503,312.7065,301.3973,270.5161,309.1612,354.1525,322.6117,288.8687,308.1669,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.391344,99,0,0,338.3412,340.6506,338.405,347.0874,312.9187,252.3936,302.7935,301.5196,254.0759,309.884,299.5856,263.952,307.5185,354.1525,320.5503,280.4808,302.7585,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.405098,100,0,0,336.8953,340.6791,338.3173,344.7318,310.58,252.0402,301.0732,300.2458,253.0675,307.0174,297.7506,257.4642,305.7522,354.1525,318.5337,272.645,297.6454,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.419174,101,0,0,336.9155,340.9575,337.423,340.296,304.7305,251.8851,301.0125,295.9924,253.1677,304.8511,295.2269,255.0779,301.7592,354.1525,316.2895,264.1611,295.3234,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.433292,102,0,0,336.6918,341.2372,336.5317,336.1854,299.3684,251.8149,300.5328,292.127,252.7148,302.4802,292.8057,252.8921,298.147,354.1525,314.0518,257.4731,292.3963,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.448743,103,0,0,336.0027,342.0447,334.6367,330.1495,295.299,252.436,300.1658,288.1004,253.69,299.4435,289.3892,252.011,295.5775,354.1525,311.9478,254.9073,290.6766,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.461025,104,0,0,335.2709,342.8747,332.7644,324.6624,291.3648,252.9413,299.6423,284.3533,254.1604,296.4767,286.1983,251.6456,292.9794,354.1525,309.8419,253.9044,288.5189,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.474929,105,0,0,334.017,343.2282,331.4597,320.3889,290.4928,252.8299,298.2386,283.1153,254.6199,294.4992,285.1764,251.4897,292.0906,354.1525,307.1088,253.502,287.6948,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.48879,106,0,0,332.7698,343.5596,330.2036,316.1664,289.219,252.7745,296.8836,281.6735,254.9458,292.4008,283.9495,251.4215,290.9374,354.1525,304.4321,253.3364,286.5264,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.502767,107,0,0,331.5289,343.8761,328.9805,312.0023,287.7713,252.7469,295.564,280.145,255.2071,290.3,282.6351,251.3908,289.6727,354.1525,301.797,253.2661,285.2127,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.519011,108,0,0,329.9234,344.2347,328.3757,308.7251,288.4763,252.5342,293.2046,280.291,255.7451,289.8234,281.2675,251.6698,290.4852,354.1525,299.4724,253.8065,285.5564,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.530818,109,0,0,328.3263,344.5894,327.7215,306.2817,288.6793,252.3623,290.9873,280.0742,256.2086,289.0806,279.8538,251.9735,290.8267,354.1525,297.0763,254.1806,285.4933,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.54447,110,0,0,327.542,344.7896,325.399,305.2001,288.9075,252.265,289.2333,279.3808,256.8456,289.3078,277.3944,253.7155,292.228,354.1525,291.2953,256.8937,287.2837,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.558473,111,0,0,326.7049,344.9901,323.1497,304.7115,288.9724,252.1734,287.7493,278.6342,257.4353,289.2616,275.0797,255.2112,293.3277,354.1525,285.972,259.0952,288.6576,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.572502,112,0,0,325.8292,345.1924,320.916,304.4853,288.9535,252.0845,286.9732,277.8549,257.9983,289.0803,272.817,256.5753,294.2679,354.1525,280.8269,261.037,289.8155,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.587884,113,0,0,326.2843,345.3198,318.7657,304.3786,288.9784,252.0792,286.57,277.3317,258.9404,288.7484,272.1096,257.8885,294.9362,354.1525,277.1419,262.2195,292.7874,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.600299,114,0,0,326.5304,345.4548,316.6161,304.3269,288.9639,252.0626,286.3568,276.7506,259.8042,288.5623,271.1194,259.1503,295.5894,354.1525,273.2409,263.4581,295.2118,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.614196,115,0,0,327.1944,344.9323,316.1651,304.3015,288.2053,252.0593,286.2435,276.2491,259.9215,288.5055,270.8992,259.74,296.1292,354.1525,272.5833,264.2761,296.8485,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.628175,116,0,0,327.7368,344.4622,315.5243,304.2886,287.5155,252.0505,286.182,275.7176,260.0823,288.4321,270.4536,260.3929,296.6764,354.1525,271.2144,265.168,298.5237,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.642049,117,0,0,328.2901,344.0892,314.8453,304.3659,286.7406,252.0443,286.1482,275.4668,260.2219,288.4785,270.2514,260.81,296.0496,354.1525,270.7518,265.3278,299.0282,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.659575,118,0,0,328.7953,343.7405,314.0983,304.5222,285.9903,252.036,286.1292,275.1827,260.3784,288.5071,269.9481,261.255,295.4363,354.1525,269.9472,265.5457,299.5164,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.670279,119,0,0,329.2704,343.4059,313.3285,304.7155,285.2693,252.0266,286.1524,274.8849,260.5433,288.5259,269.5975,261.7138,294.8457,354.1525,268.9959,265.795,299.98,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.683367,120,0,0,329.7318,343.2723,313.0961,304.7425,284.5954,252.0202,286.2491,274.5117,260.7791,288.5856,269.3007,261.9466,294.4749,354.1525,269.6647,265.8239,300.4262,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.697412,121,0,0,330.1816,343.1316,312.7746,304.8101,283.9196,252.013,286.361,274.1376,261.0145,288.6366,268.9701,262.2026,294.0931,354.1525,269.963,265.8844,300.8653,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.712736,122,0,0,330.3011,343.2124,313.3287,304.7883,283.7003,252.0074,286.4077,273.8288,261.7904,288.6621,268.8069,263.2452,293.6742,354.1525,270.0546,266.1776,301.0214,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.726016,123,0,0,330.422,343.2964,313.7696,304.7892,283.4471,252.0013,286.4647,273.5157,262.5514,288.686,268.6184,264.3238,293.2531,354.1525,270.0503,266.4782,301.1708,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan - 1,1.738996,124,0,0,330.5438,343.3824,314.1466,304.8031,283.1735,251.995,286.5276,273.199,263.3227,288.709,268.4153,265.4984,292.8286,354.1525,269.9958,266.7824,301.3162,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
